state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,month,year,quarter
Tamil Nadu,Villupuram,Manalurpet,green gram (moong)(whole),Other,2019-03-04,3539,3539,3539,3,2019,1
Tamil Nadu,Villupuram,Manalurpet,hybrid cumbu,Other,2019-03-04,1948,1948,1948,3,2019,1
Tamil Nadu,Villupuram,Manalurpet,paddy(dhan)(common),ADT 37,2019-03-04,1252,1457,1355,3,2019,1
Tamil Nadu,Villupuram,Manalurpet,ragi (finger millet),Other,2019-03-04,2312,2312,2312,3,2019,1
Tamil Nadu,Villupuram,Manalurpet,"sesamum(sesame,gingelly,til)",Other,2019-03-04,9011,11351,10181,3,2019,1
Tamil Nadu,Villupuram,Sangarapuram,black gram (urd beans)(whole),Other,2019-03-04,4009,5000,4802,3,2019,1
Tamil Nadu,Villupuram,Sangarapuram,groundnut,Other,2019-03-04,4080,4080,4080,3,2019,1
Tamil Nadu,Villupuram,Sangarapuram,kulthi(horse gram),Other,2019-03-04,2630,2630,2630,3,2019,1
Tamil Nadu,Villupuram,Sangarapuram,maize,Other,2019-03-04,1953,2042,2029,3,2019,1
Tamil Nadu,Villupuram,Sangarapuram,paddy(dhan)(common),A. Ponni,2019-03-04,1548,1875,1789,3,2019,1
Tamil Nadu,Villupuram,Sangarapuram,ragi (finger millet),Other,2019-03-04,1180,1180,1180,3,2019,1
Tamil Nadu,Villupuram,Sangarapuram,"sesamum(sesame,gingelly,til)",Other,2019-03-04,8640,10516,9391,3,2019,1
Tamil Nadu,Villupuram,Tindivanam,groundnut,Other,2019-03-04,6236,7387,6724,3,2019,1
Tamil Nadu,Villupuram,Tindivanam,hybrid cumbu,Other,2019-03-04,2222,2222,2222,3,2019,1
Tamil Nadu,Villupuram,Tindivanam,karamani,Other,2019-03-04,5987,6363,6263,3,2019,1
Tamil Nadu,Villupuram,Tindivanam,ragi (finger millet),Other,2019-03-04,2400,2654,2400,3,2019,1
Tamil Nadu,Villupuram,Tindivanam,"sesamum(sesame,gingelly,til)",Other,2019-03-04,11199,11324,11261,3,2019,1
Tamil Nadu,Villupuram,Tiruvennainallur,paddy(dhan)(common),ADT 37,2019-03-04,1318,1425,1376,3,2019,1
Tamil Nadu,Villupuram,Tiruvennainallur,paddy(dhan)(common),Other,2019-03-04,1358,1420,1395,3,2019,1
Tamil Nadu,Villupuram,Vikkiravandi,black gram (urd beans)(whole),Other,2019-03-04,4699,4869,4779,3,2019,1
Tamil Nadu,Villupuram,Vikkiravandi,cotton,Other,2019-03-04,4696,4912,4896,3,2019,1
Tamil Nadu,Villupuram,Vikkiravandi,green gram (moong)(whole),Other,2019-03-04,5179,5339,5209,3,2019,1
Tamil Nadu,Villupuram,Vikkiravandi,groundnut,Other,2019-03-04,4723,5923,5555,3,2019,1
Tamil Nadu,Villupuram,Vikkiravandi,hybrid cumbu,Other,2019-03-04,1800,1853,1825,3,2019,1
Tamil Nadu,Villupuram,Vikkiravandi,paddy(dhan)(common),ADT 37,2019-03-04,1248,1629,1420,3,2019,1
Tamil Nadu,Villupuram,Vikkiravandi,paddy(dhan)(common),ADT 39,2019-03-04,1270,1587,1515,3,2019,1
Tamil Nadu,Villupuram,Vikkiravandi,paddy(dhan)(common),B P T,2019-03-04,1700,1737,1715,3,2019,1
Tamil Nadu,Villupuram,Vikkiravandi,ragi (finger millet),Other,2019-03-04,2529,2592,2579,3,2019,1
Tamil Nadu,Villupuram,Vikkiravandi,"sesamum(sesame,gingelly,til)",Other,2019-03-04,9774,10749,10049,3,2019,1
Tamil Nadu,Villupuram,Vikkiravandi,thinai (italian millet),Other,2019-03-04,1200,1214,1205,3,2019,1
Tamil Nadu,Villupuram,Villupuram,black gram (urd beans)(whole),Other,2019-03-04,2559,2639,2619,3,2019,1
Tamil Nadu,Villupuram,Villupuram,green gram (moong)(whole),Other,2019-03-04,5071,5239,5109,3,2019,1
Tamil Nadu,Villupuram,Villupuram,groundnut,Bold Kernel,2019-03-04,6549,6915,6584,3,2019,1
Tamil Nadu,Villupuram,Villupuram,paddy(dhan)(common),ADT 37,2019-03-04,1393,1456,1424,3,2019,1
Tamil Nadu,Villupuram,Villupuram,paddy(dhan)(common),ADT 39,2019-03-04,1392,1471,1431,3,2019,1
Tamil Nadu,Villupuram,Villupuram,paddy(dhan)(common),B P T,2019-03-04,1579,1715,1643,3,2019,1
Tamil Nadu,Villupuram,Villupuram,paddy(dhan)(common),Other,2019-03-04,1400,1440,1420,3,2019,1
Tamil Nadu,Villupuram,Villupuram,paddy(dhan)(common),White Ponni,2019-03-04,1608,1701,1655,3,2019,1
Tamil Nadu,Villupuram,Villupuram,"sesamum(sesame,gingelly,til)",Black,2019-03-04,10636,11458,11124,3,2019,1
Tamil Nadu,Villupuram,Villupuram,t.v. cumbu,Other,2019-03-04,1969,1969,1969,3,2019,1
Tamil Nadu,Virudhunagar,Rajapalayam,paddy(dhan)(common),Super Ponni,2019-03-04,1650,1750,1700,3,2019,1
Tamil Nadu,Virudhunagar,Sathur,paddy(dhan)(common),Other,2019-03-04,1750,1800,1775,3,2019,1
Telangana,Hyderabad,Mahboob Manison,dry chillies,1st Sort,2019-03-04,6000,8500,7000,3,2019,1
Telangana,Hyderabad,Mahboob Manison,dry chillies,2nd Sort,2019-03-04,2500,5000,4000,3,2019,1
Telangana,Karimnagar,Koratla,cotton,Desi,2019-03-04,5150,6000,6000,3,2019,1
Telangana,Karimnagar,Koratla,mustard,Mustard,2019-03-04,4200,4255,4255,3,2019,1
Telangana,Karimnagar,Vemulawada,cotton,Cotton (Unginned),2019-03-04,5000,5350,5200,3,2019,1
Telangana,Khammam,Madhira,wood, Subabul,2019-03-04,440,440,440,3,2019,1
Telangana,Nalgonda,Nalgonda,paddy(dhan)(common),B P T,2019-03-04,1750,1750,1750,3,2019,1
Telangana,Nalgonda,Ramannapet,paddy(dhan)(common),1001,2019-03-04,1770,1770,1770,3,2019,1
Telangana,Nalgonda,Voligonda,paddy(dhan)(common),1001,2019-03-04,1770,1770,1770,3,2019,1
Telangana,Nizamabad,Pitlam,paddy(dhan)(common),MTU-1010,2019-03-04,1750,1750,1750,3,2019,1
Telangana,Ranga Reddy,Chevella,brinjal,Other,2019-03-04,300,300,300,3,2019,1
Telangana,Ranga Reddy,Chevella,cabbage,Cabbage,2019-03-04,500,500,500,3,2019,1
Telangana,Ranga Reddy,Chevella,cauliflower,African Sarson,2019-03-04,650,650,650,3,2019,1
Telangana,Ranga Reddy,Chevella,green chilli,Green Chilly,2019-03-04,1200,1200,1200,3,2019,1
Telangana,Ranga Reddy,Chevella,tomato,Deshi,2019-03-04,300,300,300,3,2019,1
Tripura,North Tripura,Dasda,masur dal,Kala Masoor New,2019-03-04,8000,9000,8500,3,2019,1
Tripura,North Tripura,Dasda,rice,Masuri,2019-03-04,2500,2700,2600,3,2019,1
Tripura,Sepahijala,Bishalgarh,bitter gourd,Other,2019-03-04,6500,7500,7000,3,2019,1
Tripura,Sepahijala,Bishalgarh,brinjal,Round/Long,2019-03-04,1500,2500,2000,3,2019,1
Tripura,Sepahijala,Bishalgarh,cabbage,Other,2019-03-04,800,1000,900,3,2019,1
Tripura,Sepahijala,Bishalgarh,cauliflower,Other,2019-03-04,2500,3500,3000,3,2019,1
Tripura,Sepahijala,Bishalgarh,cucumbar(kheera),Cucumbar,2019-03-04,3500,4500,4000,3,2019,1
Tripura,Sepahijala,Bishalgarh,green chilli,Green Chilly,2019-03-04,6000,7000,6500,3,2019,1
Tripura,Sepahijala,Bishalgarh,papaya (raw),Papaya (Raw),2019-03-04,1500,2000,1800,3,2019,1
Tripura,Sepahijala,Bishramganj,bitter gourd,Bitter Gourd,2019-03-04,6500,7500,7000,3,2019,1
Tripura,Sepahijala,Bishramganj,brinjal,Round/Long,2019-03-04,1200,2000,1500,3,2019,1
Tripura,Sepahijala,Bishramganj,cabbage,Cabbage,2019-03-04,600,800,700,3,2019,1
Tripura,Sepahijala,Bishramganj,cauliflower,Cauliflower,2019-03-04,2500,3500,3000,3,2019,1
Tripura,Sepahijala,Bishramganj,cucumbar(kheera),Cucumbar,2019-03-04,3000,4000,3500,3,2019,1
Tripura,Sepahijala,Bishramganj,ginger(green),Green Ginger,2019-03-04,6000,7000,6500,3,2019,1
Tripura,Sepahijala,Bishramganj,papaya (raw),Papaya (Raw),2019-03-04,1000,1500,1200,3,2019,1
Tripura,South District,Barpathari,onion,Other,2019-03-04,1800,1900,1850,3,2019,1
Tripura,South District,Barpathari,potato,Jalander,2019-03-04,700,800,750,3,2019,1
Uttar Pradesh,Agra,Achnera,bajra(pearl millet/cumbu),Deshi,2019-03-04,1700,1760,1730,3,2019,1
Uttar Pradesh,Agra,Achnera,banana,Banana - Ripe,2019-03-04,1500,1600,1550,3,2019,1
Uttar Pradesh,Agra,Achnera,barley (jau),Dara,2019-03-04,1800,1860,1830,3,2019,1
Uttar Pradesh,Agra,Achnera,bottle gourd,Bottle Gourd,2019-03-04,950,1050,1000,3,2019,1
Uttar Pradesh,Agra,Achnera,brinjal,Brinjal,2019-03-04,800,900,850,3,2019,1
Uttar Pradesh,Agra,Achnera,cabbage,Cabbage,2019-03-04,550,650,600,3,2019,1
Uttar Pradesh,Agra,Achnera,carrot,Carrot,2019-03-04,440,480,460,3,2019,1
Uttar Pradesh,Agra,Achnera,cauliflower,Cauliflower,2019-03-04,600,700,650,3,2019,1
Uttar Pradesh,Agra,Achnera,ginger(green),Green Ginger,2019-03-04,4500,4600,4550,3,2019,1
Uttar Pradesh,Agra,Achnera,green chilli,Green Chilly,2019-03-04,2200,2300,2250,3,2019,1
Uttar Pradesh,Agra,Achnera,gur(jaggery),Red,2019-03-04,2560,2580,2570,3,2019,1
Uttar Pradesh,Agra,Achnera,lemon,Lemon,2019-03-04,2950,3050,3000,3,2019,1
Uttar Pradesh,Agra,Achnera,mustard,Sarson(Black),2019-03-04,3300,3500,3400,3,2019,1
Uttar Pradesh,Agra,Achnera,onion,Red,2019-03-04,750,850,800,3,2019,1
Uttar Pradesh,Agra,Achnera,potato,Desi,2019-03-04,500,560,530,3,2019,1
Uttar Pradesh,Agra,Achnera,pumpkin,Pumpkin,2019-03-04,500,580,540,3,2019,1
Uttar Pradesh,Agra,Achnera,raddish,Raddish,2019-03-04,600,700,650,3,2019,1
Uttar Pradesh,Agra,Achnera,rice,III,2019-03-04,2530,2550,2540,3,2019,1
Uttar Pradesh,Agra,Achnera,spinach,Spinach,2019-03-04,600,700,650,3,2019,1
Uttar Pradesh,Agra,Achnera,tomato,Tomato,2019-03-04,800,880,840,3,2019,1
Uttar Pradesh,Agra,Achnera,wheat,Dara,2019-03-04,1900,1960,1930,3,2019,1
Uttar Pradesh,Agra,Fatehabad,apple,Delicious,2019-03-04,5800,5950,5850,3,2019,1
Uttar Pradesh,Agra,Fatehabad,bajra(pearl millet/cumbu),Deshi,2019-03-04,1750,1800,1780,3,2019,1
Uttar Pradesh,Agra,Fatehabad,banana,Banana - Ripe,2019-03-04,900,1000,950,3,2019,1
Uttar Pradesh,Agra,Fatehabad,barley (jau),Dara,2019-03-04,1700,1750,1720,3,2019,1
Uttar Pradesh,Agra,Fatehabad,okra,Bhindi,2019-03-04,1800,1850,1820,3,2019,1
Uttar Pradesh,Agra,Fatehabad,bottle gourd,Bottle Gourd,2019-03-04,1500,1600,1550,3,2019,1
Uttar Pradesh,Agra,Fatehabad,brinjal,Round,2019-03-04,800,900,850,3,2019,1
Uttar Pradesh,Agra,Fatehabad,cabbage,Cabbage,2019-03-04,400,500,450,3,2019,1
Uttar Pradesh,Agra,Fatehabad,cauliflower,Cauliflower,2019-03-04,600,700,650,3,2019,1
Uttar Pradesh,Agra,Fatehabad,cucumbar(kheera),Cucumbar,2019-03-04,1550,1600,1550,3,2019,1
Uttar Pradesh,Agra,Fatehabad,ginger(green),Green Ginger,2019-03-04,1800,1850,1820,3,2019,1
Uttar Pradesh,Agra,Fatehabad,green chilli,Green Chilly,2019-03-04,1500,1600,1550,3,2019,1
Uttar Pradesh,Agra,Fatehabad,guava,Guava,2019-03-04,1500,1550,1520,3,2019,1
Uttar Pradesh,Agra,Fatehabad,gur(jaggery),Pathari,2019-03-04,2800,2850,2820,3,2019,1
Uttar Pradesh,Agra,Fatehabad,lemon,Lemon,2019-03-04,2500,2600,2550,3,2019,1
Uttar Pradesh,Agra,Fatehabad,mousambi(sweet lime),Mousambi,2019-03-04,2200,2300,2250,3,2019,1
Uttar Pradesh,Agra,Fatehabad,mustard,Sarson(Black),2019-03-04,3250,3450,3300,3,2019,1
Uttar Pradesh,Agra,Fatehabad,onion,Red,2019-03-04,850,1000,900,3,2019,1
Uttar Pradesh,Agra,Fatehabad,papaya,Papaya,2019-03-04,1000,1100,1050,3,2019,1
Uttar Pradesh,Agra,Fatehabad,potato,Desi,2019-03-04,400,500,450,3,2019,1
Uttar Pradesh,Agra,Fatehabad,pumpkin,Pumpkin,2019-03-04,800,950,850,3,2019,1
Uttar Pradesh,Agra,Fatehabad,raddish,Raddish,2019-03-04,400,500,450,3,2019,1
Uttar Pradesh,Agra,Fatehabad,rice,Other,2019-03-04,2250,2350,2300,3,2019,1
Uttar Pradesh,Agra,Fatehabad,tomato,Deshi,2019-03-04,400,550,450,3,2019,1
Uttar Pradesh,Agra,Fatehabad,wheat,Dara,2019-03-04,1850,1900,1880,3,2019,1
Uttar Pradesh,Agra,Jagnair,apple,Delicious,2019-03-04,5500,5600,5550,3,2019,1
Uttar Pradesh,Agra,Jagnair,bajra(pearl millet/cumbu),Deshi,2019-03-04,1700,1760,1730,3,2019,1
Uttar Pradesh,Agra,Jagnair,banana,Banana - Ripe,2019-03-04,1500,1560,1530,3,2019,1
Uttar Pradesh,Agra,Jagnair,barley (jau),Dara,2019-03-04,1750,1850,1800,3,2019,1
Uttar Pradesh,Agra,Jagnair,okra,Bhindi,2019-03-04,3350,3450,3400,3,2019,1
Uttar Pradesh,Agra,Jagnair,bottle gourd,Bottle Gourd,2019-03-04,950,1050,1000,3,2019,1
Uttar Pradesh,Agra,Jagnair,brinjal,Brinjal,2019-03-04,800,900,850,3,2019,1
Uttar Pradesh,Agra,Jagnair,cabbage,Cabbage,2019-03-04,500,600,550,3,2019,1
Uttar Pradesh,Agra,Jagnair,cauliflower,Cauliflower,2019-03-04,600,700,650,3,2019,1
Uttar Pradesh,Agra,Jagnair,green chilli,Green Chilly,2019-03-04,2200,2300,2250,3,2019,1
Uttar Pradesh,Agra,Jagnair,gur(jaggery),Red,2019-03-04,2570,2590,2580,3,2019,1
Uttar Pradesh,Agra,Jagnair,lemon,Lemon,2019-03-04,2950,3050,3000,3,2019,1
Uttar Pradesh,Agra,Jagnair,mustard,Sarson(Black),2019-03-04,3350,3550,3450,3,2019,1
Uttar Pradesh,Agra,Jagnair,onion,Red,2019-03-04,800,900,850,3,2019,1
Uttar Pradesh,Agra,Jagnair,potato,Desi,2019-03-04,500,580,540,3,2019,1
Uttar Pradesh,Agra,Jagnair,pumpkin,Pumpkin,2019-03-04,1100,1200,1150,3,2019,1
Uttar Pradesh,Agra,Jagnair,raddish,Raddish,2019-03-04,550,650,600,3,2019,1
Uttar Pradesh,Agra,Jagnair,rice,III,2019-03-04,2530,2550,2540,3,2019,1
Uttar Pradesh,Agra,Jagnair,wheat,Dara,2019-03-04,1900,1960,1930,3,2019,1
Uttar Pradesh,Agra,Jarar,apple,Kasmir/Shimla - II,2019-03-04,5150,5250,5200,3,2019,1
Uttar Pradesh,Agra,Jarar,bajra(pearl millet/cumbu),Deshi,2019-03-04,1730,1780,1760,3,2019,1
Uttar Pradesh,Agra,Jarar,banana,Other,2019-03-04,1050,1150,1100,3,2019,1
Uttar Pradesh,Agra,Jarar,bottle gourd,Bottle Gourd,2019-03-04,950,1050,1000,3,2019,1
Uttar Pradesh,Agra,Jarar,brinjal,Round,2019-03-04,1000,1100,1050,3,2019,1
Uttar Pradesh,Agra,Jarar,cabbage,Cabbage,2019-03-04,600,680,640,3,2019,1
Uttar Pradesh,Agra,Jarar,carrot,Carrot,2019-03-04,540,620,580,3,2019,1
Uttar Pradesh,Agra,Jarar,cauliflower,Cauliflower,2019-03-04,560,620,590,3,2019,1
Uttar Pradesh,Agra,Jarar,ginger(green),Green Ginger,2019-03-04,2700,2800,2750,3,2019,1
Uttar Pradesh,Agra,Jarar,green chilli,Green Chilly,2019-03-04,1040,1120,1080,3,2019,1
Uttar Pradesh,Agra,Jarar,lemon,Lemon,2019-03-04,2000,2100,2050,3,2019,1
Uttar Pradesh,Agra,Jarar,onion,Red,2019-03-04,800,900,850,3,2019,1
Uttar Pradesh,Agra,Jarar,papaya,Papaya,2019-03-04,980,1060,1040,3,2019,1
Uttar Pradesh,Agra,Jarar,peas wet,Other,2019-03-04,740,820,780,3,2019,1
Uttar Pradesh,Agra,Jarar,potato,Desi,2019-03-04,450,550,500,3,2019,1
Uttar Pradesh,Agra,Jarar,pumpkin,Pumpkin,2019-03-04,500,540,520,3,2019,1
Uttar Pradesh,Agra,Jarar,raddish,Raddish,2019-03-04,300,400,350,3,2019,1
Uttar Pradesh,Agra,Jarar,tomato,Deshi,2019-03-04,900,1000,950,3,2019,1
Uttar Pradesh,Agra,Jarar,wheat,Dara,2019-03-04,1800,1840,1830,3,2019,1
Uttar Pradesh,Agra,Khairagarh,apple,Delicious,2019-03-04,5500,5600,5550,3,2019,1
Uttar Pradesh,Agra,Khairagarh,bajra(pearl millet/cumbu),Deshi,2019-03-04,1700,1760,1730,3,2019,1
Uttar Pradesh,Agra,Khairagarh,banana,Banana - Ripe,2019-03-04,1500,1580,1540,3,2019,1
Uttar Pradesh,Agra,Khairagarh,barley (jau),Deshi,2019-03-04,1770,1870,1820,3,2019,1
Uttar Pradesh,Agra,Khairagarh,okra,Bhindi,2019-03-04,3300,3400,3350,3,2019,1
Uttar Pradesh,Agra,Khairagarh,bottle gourd,Bottle Gourd,2019-03-04,950,1050,1000,3,2019,1
Uttar Pradesh,Agra,Khairagarh,brinjal,Round/Long,2019-03-04,800,900,850,3,2019,1
Uttar Pradesh,Agra,Khairagarh,cabbage,Cabbage,2019-03-04,500,600,550,3,2019,1
Uttar Pradesh,Agra,Khairagarh,carrot,Carrot,2019-03-04,440,480,460,3,2019,1
Uttar Pradesh,Agra,Khairagarh,cauliflower,Cauliflower,2019-03-04,600,700,650,3,2019,1
Uttar Pradesh,Agra,Khairagarh,green chilli,Green Chilly,2019-03-04,2200,2300,2250,3,2019,1
Uttar Pradesh,Agra,Khairagarh,gur(jaggery),Red,2019-03-04,2570,2590,2580,3,2019,1
Uttar Pradesh,Agra,Khairagarh,lemon,Lemon,2019-03-04,2950,3050,3000,3,2019,1
Uttar Pradesh,Agra,Khairagarh,mousambi(sweet lime),Mousambi,2019-03-04,2600,2700,2650,3,2019,1
Uttar Pradesh,Agra,Khairagarh,mustard,Sarson(Black),2019-03-04,3300,3500,3400,3,2019,1
Uttar Pradesh,Agra,Khairagarh,onion,Red,2019-03-04,750,850,800,3,2019,1
Uttar Pradesh,Agra,Khairagarh,papaya,Papaya,2019-03-04,2100,2200,2150,3,2019,1
Uttar Pradesh,Agra,Khairagarh,potato,Desi,2019-03-04,500,560,530,3,2019,1
Uttar Pradesh,Agra,Khairagarh,pumpkin,Pumpkin,2019-03-04,1100,1200,1150,3,2019,1
Uttar Pradesh,Agra,Khairagarh,raddish,Raddish,2019-03-04,600,700,650,3,2019,1
Uttar Pradesh,Agra,Khairagarh,rice,III,2019-03-04,2530,2550,2540,3,2019,1
Uttar Pradesh,Agra,Khairagarh,tomato,Deshi,2019-03-04,800,900,850,3,2019,1
Uttar Pradesh,Agra,Khairagarh,wheat,Dara,2019-03-04,1900,1950,1925,3,2019,1
Uttar Pradesh,Agra,Samsabad,bajra(pearl millet/cumbu),Hybrid,2019-03-04,1825,1875,1850,3,2019,1
Uttar Pradesh,Agra,Samsabad,barley (jau),Dara,2019-03-04,1825,1875,1850,3,2019,1
Uttar Pradesh,Agra,Samsabad,brinjal,Round,2019-03-04,500,700,600,3,2019,1
Uttar Pradesh,Agra,Samsabad,carrot,Carrot,2019-03-04,500,700,600,3,2019,1
Uttar Pradesh,Agra,Samsabad,cauliflower,Cauliflower,2019-03-04,400,600,500,3,2019,1
Uttar Pradesh,Agra,Samsabad,colacasia,Colacasia,2019-03-04,2050,2150,2100,3,2019,1
Uttar Pradesh,Agra,Samsabad,green chilli,Green Chilly,2019-03-04,1100,1300,1200,3,2019,1
Uttar Pradesh,Agra,Samsabad,groundnut,Local,2019-03-04,4900,5100,5000,3,2019,1
Uttar Pradesh,Agra,Samsabad,gur(jaggery),Pathari,2019-03-04,4900,5100,5000,3,2019,1
Uttar Pradesh,Agra,Samsabad,mustard,Sarson(Black),2019-03-04,3400,3600,3500,3,2019,1
Uttar Pradesh,Agra,Samsabad,onion,Red,2019-03-04,800,900,800,3,2019,1
Uttar Pradesh,Agra,Samsabad,peas wet,Peas Wet,2019-03-04,700,900,800,3,2019,1
Uttar Pradesh,Agra,Samsabad,potato,Local,2019-03-04,450,550,500,3,2019,1
Uttar Pradesh,Agra,Samsabad,raddish,Raddish,2019-03-04,400,600,500,3,2019,1
Uttar Pradesh,Agra,Samsabad,tomato,Hybrid,2019-03-04,450,600,500,3,2019,1
Uttar Pradesh,Agra,Samsabad,wheat,Dara,2019-03-04,1975,2050,2000,3,2019,1
Uttar Pradesh,Aligarh,Atrauli,bajra(pearl millet/cumbu),Hybrid,2019-03-04,1830,1850,1840,3,2019,1
Uttar Pradesh,Aligarh,Atrauli,brinjal,Brinjal,2019-03-04,430,450,440,3,2019,1
Uttar Pradesh,Aligarh,Atrauli,carrot,Carrot,2019-03-04,380,400,390,3,2019,1
Uttar Pradesh,Aligarh,Atrauli,cauliflower,Cauliflower,2019-03-04,480,500,490,3,2019,1
Uttar Pradesh,Aligarh,Atrauli,green chilli,Green Chilly,2019-03-04,780,800,790,3,2019,1
Uttar Pradesh,Aligarh,Atrauli,maize,Hybrid,2019-03-04,1930,1950,1940,3,2019,1
Uttar Pradesh,Aligarh,Atrauli,potato,Desi,2019-03-04,530,550,540,3,2019,1
Uttar Pradesh,Aligarh,Atrauli,pumpkin,Pumpkin,2019-03-04,730,750,740,3,2019,1
Uttar Pradesh,Aligarh,Atrauli,raddish,Raddish,2019-03-04,280,300,290,3,2019,1
Uttar Pradesh,Aligarh,Atrauli,tomato,Hybrid,2019-03-04,980,1000,990,3,2019,1
Uttar Pradesh,Allahabad,Sirsa,gur(jaggery),Red,2019-03-04,2950,3050,3000,3,2019,1
Uttar Pradesh,Allahabad,Sirsa,onion,Red,2019-03-04,600,700,650,3,2019,1
Uttar Pradesh,Allahabad,Sirsa,potato,Desi,2019-03-04,550,650,600,3,2019,1
Uttar Pradesh,Baghpat,Bagpat,brinjal,Arkasheela Mattigulla,2019-03-04,1100,1300,1200,3,2019,1
Uttar Pradesh,Baghpat,Bagpat,carrot,Carrot,2019-03-04,400,600,500,3,2019,1
Uttar Pradesh,Baghpat,Bagpat,cauliflower,African Sarson,2019-03-04,1100,1300,1200,3,2019,1
Uttar Pradesh,Baghpat,Bagpat,green chilli,Green Chilly,2019-03-04,2400,2600,2500,3,2019,1
Uttar Pradesh,Baghpat,Bagpat,onion,1st Sort,2019-03-04,900,1100,1000,3,2019,1
Uttar Pradesh,Baghpat,Bagpat,potato,(Red Nanital),2019-03-04,500,700,600,3,2019,1
Uttar Pradesh,Baghpat,Bagpat,raddish,Raddish,2019-03-04,300,400,350,3,2019,1
Uttar Pradesh,Baghpat,Bagpat,tomato,Deshi,2019-03-04,1100,1300,1200,3,2019,1
Uttar Pradesh,Baghpat,Baraut,apple,Kasmir/Shimla - II,2019-03-04,4800,5000,4900,3,2019,1
Uttar Pradesh,Baghpat,Baraut,banana - green,Banana - Green,2019-03-04,1020,1040,1030,3,2019,1
Uttar Pradesh,Baghpat,Baraut,chickpea,Desi (Whole),2019-03-04,5000,5150,5100,3,2019,1
Uttar Pradesh,Baghpat,Baraut,brinjal,Round/Long,2019-03-04,700,800,750,3,2019,1
Uttar Pradesh,Baghpat,Baraut,carrot,Carrot,2019-03-04,600,700,650,3,2019,1
Uttar Pradesh,Baghpat,Baraut,cauliflower,Cauliflower,2019-03-04,700,800,750,3,2019,1
Uttar Pradesh,Baghpat,Baraut,chikoos(sapota),Sapota,2019-03-04,2200,2400,2300,3,2019,1
Uttar Pradesh,Baghpat,Baraut,cucumbar(kheera),Cucumbar,2019-03-04,800,900,850,3,2019,1
Uttar Pradesh,Baghpat,Baraut,ginger(green),Green Ginger,2019-03-04,2600,2800,2700,3,2019,1
Uttar Pradesh,Baghpat,Baraut,green chilli,Green Chilly,2019-03-04,1500,1700,1600,3,2019,1
Uttar Pradesh,Baghpat,Baraut,guava,Guava,2019-03-04,1300,1500,1400,3,2019,1
Uttar Pradesh,Baghpat,Baraut,gur(jaggery),Yellow,2019-03-04,2400,2600,2500,3,2019,1
Uttar Pradesh,Baghpat,Baraut,onion,Red,2019-03-04,800,1000,900,3,2019,1
Uttar Pradesh,Baghpat,Baraut,papaya,Papaya,2019-03-04,1050,1150,1100,3,2019,1
Uttar Pradesh,Baghpat,Baraut,pomegranate,Pomogranate,2019-03-04,4200,4400,4300,3,2019,1
Uttar Pradesh,Baghpat,Baraut,potato,Chips,2019-03-04,600,700,650,3,2019,1
Uttar Pradesh,Baghpat,Baraut,pumpkin,Pumpkin,2019-03-04,400,600,500,3,2019,1
Uttar Pradesh,Baghpat,Baraut,raddish,Raddish,2019-03-04,400,600,500,3,2019,1
Uttar Pradesh,Baghpat,Baraut,tomato,Deshi,2019-03-04,800,900,850,3,2019,1
Uttar Pradesh,Baghpat,Baraut,wheat,Other,2019-03-04,1800,1900,1850,3,2019,1
Uttar Pradesh,Bahraich,Mihipurwa,gur(jaggery),Yellow,2019-03-04,1900,2100,2000,3,2019,1
Uttar Pradesh,Bahraich,Mihipurwa,paddy(dhan)(common),Paddy Coarse,2019-03-04,1450,1550,1500,3,2019,1
Uttar Pradesh,Bahraich,Mihipurwa,tomato,Deshi,2019-03-04,400,475,450,3,2019,1
Uttar Pradesh,Bahraich,Risia,paddy(dhan)(common),Paddy,2019-03-04,1500,1550,1510,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,apple,Apple,2019-03-04,5250,5500,5350,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,banana,Banana - Ripe,2019-03-04,850,1000,900,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,okra,Bhindi,2019-03-04,1125,1200,1150,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,brinjal,Brinjal,2019-03-04,450,550,500,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,fish,Rahu(Local),2019-03-04,4250,4350,4300,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,grapes,Green,2019-03-04,4480,4540,4500,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,green chilli,Green Chilly,2019-03-04,1480,1560,1500,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,gur(jaggery),Yellow,2019-03-04,1450,2525,2500,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,lemon,Lemon,2019-03-04,2260,2480,2350,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,onion,Red,2019-03-04,680,850,785,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,paddy(dhan)(common),Paddy,2019-03-04,1460,1540,1500,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,potato,Potato,2019-03-04,580,750,675,3,2019,1
Uttar Pradesh,Bahraich,Ruperdeeha,rice,III,2019-03-04,2080,2240,2150,3,2019,1
